Datetime,AEP_MW
2008-11-13 070000,16070.0
2008-11-13 080000,16852.0
2008-11-13 090000,16768.0
2008-11-13 100000,16764.0
2008-11-13 110000,16828.0
2008-11-13 120000,16681.0
2008-11-13 130000,16580.0
2008-11-13 140000,16423.0
2008-11-13 150000,16164.0
2008-11-13 160000,15851.0
2008-11-13 170000,15917.0
2008-11-13 180000,16649.0
2008-11-13 190000,17085.0
2008-11-13 200000,16987.0
2008-11-13 210000,16729.0
2008-11-13 220000,16364.0
2008-11-13 230000,15539.0
2008-11-14 000000,14576.0
2008-11-12 010000,14713.0
2008-11-12 020000,14433.0
2008-11-12 030000,14254.0
2008-11-12 040000,14287.0
2008-11-12 050000,14558.0
2008-11-12 060000,15400.0
2008-11-12 070000,16897.0
2008-11-12 080000,17577.0
2008-11-12 090000,17498.0
2008-11-12 100000,17429.0
2008-11-12 110000,17321.0
2008-11-12 120000,17113.0
2008-11-12 130000,16876.0
2008-11-12 140000,16721.0
2008-11-12 150000,16431.0
2008-11-12 160000,16297.0
2008-11-12 170000,16523.0
2008-11-12 180000,17349.0
2008-11-12 190000,17768.0
2008-11-12 200000,17579.0
2008-11-12 210000,17400.0
2008-11-12 220000,16913.0
2008-11-12 230000,15959.0
2008-11-13 000000,14964.0
2008-11-11 010000,16158.0
2008-11-11 020000,16004.0
2008-11-11 030000,15967.0
2008-11-11 040000,15937.0
2008-11-11 050000,16151.0
2008-11-11 060000,17007.0
2008-11-11 070000,18476.0
2008-11-11 080000,19113.0
2008-11-11 090000,18901.0
2008-11-11 100000,18507.0
2008-11-11 110000,18238.0
2008-11-11 120000,17790.0
2008-11-11 130000,17382.0
2008-11-11 140000,17241.0
2008-11-11 150000,17019.0
2008-11-11 160000,16903.0
2008-11-11 170000,17205.0
2008-11-11 180000,17985.0
2008-11-11 190000,18359.0
2008-11-11 200000,18176.0
2008-11-11 210000,17899.0
2008-11-11 220000,17316.0
2008-11-11 230000,16454.0
2008-11-12 000000,15385.0
2008-11-10 010000,14303.0
2008-11-10 020000,14169.0
2008-11-10 030000,14172.0
2008-11-10 040000,14330.0
2008-11-10 050000,14599.0
2008-11-10 060000,15587.0
2008-11-10 070000,17199.0
2008-11-10 080000,17994.0
2008-11-10 090000,18065.0
2008-11-10 100000,18080.0
2008-11-10 110000,17890.0
2008-11-10 120000,17521.0
2008-11-10 130000,17285.0
2008-11-10 140000,17033.0
2008-11-10 150000,16798.0
2008-11-10 160000,16483.0
2008-11-10 170000,16740.0
2008-11-10 180000,17705.0
2008-11-10 190000,18500.0
2008-11-10 200000,18594.0
2008-11-10 210000,18586.0
2008-11-10 220000,18294.0
2008-11-10 230000,17522.0
2008-11-11 000000,16718.0
2008-11-09 010000,13379.0
2008-11-09 020000,13149.0
2008-11-09 030000,13001.0
2008-11-09 040000,12962.0
2008-11-09 050000,13002.0
2008-11-09 060000,13255.0
2008-11-09 070000,13716.0
2008-11-09 080000,14200.0
2008-11-09 090000,14824.0
2008-11-09 100000,15128.0
2008-11-09 110000,15098.0
2008-11-09 120000,15107.0
2008-11-09 130000,15213.0
2008-11-09 140000,15274.0
2008-11-09 150000,15220.0
2008-11-09 160000,15286.0
2008-11-09 170000,15620.0
2008-11-09 180000,16421.0
2008-11-09 190000,16756.0
2008-11-09 200000,16627.0
2008-11-09 210000,16477.0
2008-11-09 220000,16013.0
2008-11-09 230000,15312.0
2008-11-10 000000,14690.0
2008-11-08 010000,12748.0
2008-11-08 020000,12415.0
2008-11-08 030000,12152.0
2008-11-08 040000,12119.0
2008-11-08 050000,12204.0
2008-11-08 060000,12603.0
2008-11-08 070000,13162.0
2008-11-08 080000,13813.0
2008-11-08 090000,14423.0
2008-11-08 100000,14810.0
2008-11-08 110000,14948.0
2008-11-08 120000,14914.0
2008-11-08 130000,14833.0
2008-11-08 140000,14707.0
2008-11-08 150000,14613.0
2008-11-08 160000,14586.0
2008-11-08 170000,14890.0
2008-11-08 180000,15529.0
2008-11-08 190000,15819.0
2008-11-08 200000,15614.0
2008-11-08 210000,15520.0
2008-11-08 220000,15086.0
2008-11-08 230000,14611.0
2008-11-09 000000,13925.0
2008-11-07 010000,13379.0
2008-11-07 020000,12840.0
2008-11-07 030000,12828.0
2008-11-07 040000,12730.0
2008-11-07 050000,13118.0
2008-11-07 060000,13960.0
2008-11-07 070000,15384.0
2008-11-07 080000,16181.0
2008-11-07 090000,16100.0
2008-11-07 100000,15964.0
2008-11-07 110000,15855.0
2008-11-07 120000,15601.0
2008-11-07 130000,15642.0
2008-11-07 140000,15546.0
2008-11-07 150000,15383.0
2008-11-07 160000,15146.0
2008-11-07 170000,15180.0
2008-11-07 180000,15627.0
2008-11-07 190000,15856.0
2008-11-07 200000,15653.0
2008-11-07 210000,15351.0
2008-11-07 220000,15013.0
2008-11-07 230000,14358.0
2008-11-08 000000,13369.0
2008-11-06 010000,13174.0
2008-11-06 020000,12925.0
2008-11-06 030000,12779.0
2008-11-06 040000,12890.0
2008-11-06 050000,13218.0
2008-11-06 060000,14206.0
2008-11-06 070000,15883.0
2008-11-06 080000,16465.0
2008-11-06 090000,16318.0
2008-11-06 100000,16142.0
2008-11-06 110000,15984.0
2008-11-06 120000,15759.0
2008-11-06 130000,15735.0
2008-11-06 140000,15632.0
2008-11-06 150000,15582.0
2008-11-06 160000,15356.0
2008-11-06 170000,15256.0
2008-11-06 180000,15772.0
2008-11-06 190000,16375.0
2008-11-06 200000,16214.0
2008-11-06 210000,15967.0
2008-11-06 220000,15510.0
2008-11-06 230000,14649.0
2008-11-07 000000,13726.0
2008-11-05 010000,13520.0
2008-11-05 020000,13184.0
2008-11-05 030000,13063.0
2008-11-05 040000,13111.0
2008-11-05 050000,13364.0
2008-11-05 060000,14338.0
2008-11-05 070000,15814.0
2008-11-05 080000,16385.0
2008-11-05 090000,16330.0
2008-11-05 100000,16110.0
2008-11-05 110000,16046.0
2008-11-05 120000,15886.0
2008-11-05 130000,15809.0
2008-11-05 140000,15771.0
2008-11-05 150000,15692.0
2008-11-05 160000,15358.0
2008-11-05 170000,15435.0
2008-11-05 180000,15884.0
2008-11-05 190000,16503.0
2008-11-05 200000,16412.0
2008-11-05 210000,16122.0
2008-11-05 220000,15579.0
2008-11-05 230000,14710.0
2008-11-06 000000,13836.0
2008-11-04 010000,13291.0
2008-11-04 020000,13097.0
2008-11-04 030000,12851.0
2008-11-04 040000,12982.0
2008-11-04 050000,13404.0
2008-11-04 060000,14293.0
2008-11-04 070000,15641.0
2008-11-04 080000,16297.0
2008-11-04 090000,16397.0
2008-11-04 100000,16243.0
2008-11-04 110000,16156.0
2008-11-04 120000,16003.0
2008-11-04 130000,15912.0
2008-11-04 140000,16023.0
2008-11-04 150000,15628.0
2008-11-04 160000,15441.0
2008-11-04 170000,15414.0
2008-11-04 180000,15976.0
2008-11-04 190000,16639.0
2008-11-04 200000,16632.0
2008-11-04 210000,16321.0
2008-11-04 220000,15838.0
2008-11-04 230000,14994.0
2008-11-05 000000,14076.0
2008-11-03 010000,12645.0
2008-11-03 020000,12436.0
2008-11-03 030000,12568.0
2008-11-03 040000,12495.0
2008-11-03 050000,12919.0
2008-11-03 060000,13845.0
2008-11-03 070000,15581.0
2008-11-03 080000,16327.0
2008-11-03 090000,16326.0
2008-11-03 100000,16214.0
2008-11-03 110000,16157.0
2008-11-03 120000,15950.0
2008-11-03 130000,15827.0
2008-11-03 140000,15825.0
2008-11-03 150000,15673.0
2008-11-03 160000,15461.0
2008-11-03 170000,15461.0
2008-11-03 180000,15916.0
2008-11-03 190000,16588.0
2008-11-03 200000,16412.0
2008-11-03 210000,16170.0
2008-11-03 220000,15667.0
2008-11-03 230000,14682.0
2008-11-04 000000,13837.0
2008-11-02 010000,12639.0
2008-11-02 030000,12121.0
2008-11-02 040000,12119.0
2008-11-02 050000,12196.0
2008-11-02 060000,12347.0
2008-11-02 070000,13112.0
2008-11-02 080000,13794.0
2008-11-02 090000,14062.0
2008-11-02 100000,14275.0
2008-11-02 110000,14010.0
2008-11-02 120000,13740.0
2008-11-02 130000,13559.0
2008-11-02 140000,13444.0
2008-11-02 150000,13412.0
2008-11-02 160000,13167.0
2008-11-02 170000,13394.0
2008-11-02 180000,13910.0
2008-11-02 190000,15016.0
2008-11-02 200000,14823.0
2008-11-02 210000,14708.0
2008-11-02 220000,14438.0
2008-11-02 230000,13648.0
2008-11-03 000000,13618.0
2008-11-01 010000,13464.0
2008-11-01 020000,13183.0
2008-11-01 030000,13098.0
2008-11-01 040000,13107.0
2008-11-01 050000,13199.0
2008-11-01 060000,13657.0
2008-11-01 070000,14169.0
2008-11-01 080000,14929.0
2008-11-01 090000,15387.0
2008-11-01 100000,15429.0
2008-11-01 110000,15305.0
2008-11-01 120000,14870.0
2008-11-01 130000,14424.0
2008-11-01 140000,14162.0
2008-11-01 150000,13954.0
2008-11-01 160000,13808.0
2008-11-01 170000,13794.0
2008-11-01 180000,13934.0
2008-11-01 190000,14244.0
2008-11-01 200000,14732.0
2008-11-01 210000,14547.0
2008-11-01 220000,14211.0
2008-11-01 230000,13719.0
2008-11-02 000000,13166.0
2008-10-31 010000,15020.0
2008-10-31 020000,14733.0
2008-10-31 030000,14692.0
2008-10-31 040000,14822.0
2008-10-31 050000,15128.0
2008-10-31 060000,15994.0
2008-10-31 070000,17671.0
2008-10-31 080000,18822.0
2008-10-31 090000,18629.0
2008-10-31 100000,18177.0
2008-10-31 110000,17542.0
2008-10-31 120000,16916.0
2008-10-31 130000,16486.0
2008-10-31 140000,16076.0
2008-10-31 150000,15760.0
2008-10-31 160000,15328.0
2008-10-31 170000,15123.0
2008-10-31 180000,14876.0
2008-10-31 190000,14991.0
2008-10-31 200000,15492.0
2008-10-31 210000,15585.0
2008-10-31 220000,15320.0
2008-10-31 230000,14854.0
2008-11-01 000000,14067.0
2008-10-30 010000,15740.0
2008-10-30 020000,15645.0
2008-10-30 030000,15443.0
2008-10-30 040000,15594.0
2008-10-30 050000,15992.0
2008-10-30 060000,16972.0
2008-10-30 070000,18768.0
2008-10-30 080000,19732.0
2008-10-30 090000,19545.0
2008-10-30 100000,19039.0
2008-10-30 110000,18441.0
2008-10-30 120000,17739.0
2008-10-30 130000,17256.0
2008-10-30 140000,16856.0
2008-10-30 150000,16403.0
2008-10-30 160000,15979.0
2008-10-30 170000,15798.0
2008-10-30 180000,15716.0
2008-10-30 190000,16288.0
2008-10-30 200000,17099.0
2008-10-30 210000,17473.0
2008-10-30 220000,17221.0
2008-10-30 230000,16571.0
2008-10-31 000000,15721.0
2008-10-29 010000,15657.0
2008-10-29 020000,15395.0
2008-10-29 030000,15186.0
2008-10-29 040000,15139.0
2008-10-29 050000,15483.0
2008-10-29 060000,16337.0
2008-10-29 070000,17996.0
2008-10-29 080000,18979.0
2008-10-29 090000,18694.0
2008-10-29 100000,18413.0
2008-10-29 110000,18179.0
2008-10-29 120000,17886.0
2008-10-29 130000,17609.0
2008-10-29 140000,17409.0
2008-10-29 150000,17113.0
2008-10-29 160000,16766.0
2008-10-29 170000,16743.0
2008-10-29 180000,16904.0
2008-10-29 190000,17520.0
2008-10-29 200000,18367.0
2008-10-29 210000,18302.0
2008-10-29 220000,18042.0
2008-10-29 230000,17215.0
2008-10-30 000000,16357.0
2008-10-28 010000,15361.0
2008-10-28 020000,15013.0
2008-10-28 030000,14865.0
2008-10-28 040000,14887.0
2008-10-28 050000,15103.0
2008-10-28 060000,15949.0
2008-10-28 070000,17668.0
2008-10-28 080000,18661.0
2008-10-28 090000,18558.0
2008-10-28 100000,18618.0
2008-10-28 110000,18617.0
2008-10-28 120000,18382.0
2008-10-28 130000,18258.0
2008-10-28 140000,17992.0
2008-10-28 150000,17794.0
2008-10-28 160000,17633.0
2008-10-28 170000,17755.0
2008-10-28 180000,18138.0
2008-10-28 190000,18492.0
2008-10-28 200000,19030.0
2008-10-28 210000,18803.0
2008-10-28 220000,18172.0
2008-10-28 230000,17359.0
2008-10-29 000000,16352.0
2008-10-27 010000,13157.0
2008-10-27 020000,12938.0
2008-10-27 030000,12929.0
2008-10-27 040000,12995.0
2008-10-27 050000,13409.0
2008-10-27 060000,14436.0
2008-10-27 070000,16083.0
2008-10-27 080000,17433.0
2008-10-27 090000,17574.0
2008-10-27 100000,17587.0
2008-10-27 110000,17675.0
2008-10-27 120000,17584.0
2008-10-27 130000,17532.0
2008-10-27 140000,17455.0
2008-10-27 150000,17263.0
2008-10-27 160000,17063.0
2008-10-27 170000,17198.0
2008-10-27 180000,17496.0
2008-10-27 190000,18160.0
2008-10-27 200000,18705.0
2008-10-27 210000,18348.0
2008-10-27 220000,17936.0
2008-10-27 230000,16869.0
2008-10-28 000000,16134.0
2008-10-26 010000,13210.0
2008-10-26 020000,12867.0
2008-10-26 030000,12723.0
2008-10-26 040000,12716.0
2008-10-26 050000,12688.0
2008-10-26 060000,12884.0
2008-10-26 070000,13292.0
2008-10-26 080000,14046.0
2008-10-26 090000,14415.0
2008-10-26 100000,14597.0
2008-10-26 110000,14301.0
2008-10-26 120000,14109.0
2008-10-26 130000,13895.0
2008-10-26 140000,13546.0
2008-10-26 150000,13353.0
2008-10-26 160000,13246.0
2008-10-26 170000,13353.0
2008-10-26 180000,13517.0
2008-10-26 190000,14003.0
2008-10-26 200000,15011.0
2008-10-26 210000,14997.0
2008-10-26 220000,14850.0
2008-10-26 230000,14156.0
2008-10-27 000000,13658.0
2008-10-25 010000,13493.0
2008-10-25 020000,13026.0
2008-10-25 030000,12669.0
2008-10-25 040000,12595.0
2008-10-25 050000,12623.0
2008-10-25 060000,12756.0
2008-10-25 070000,13292.0
2008-10-25 080000,13992.0
2008-10-25 090000,14437.0
2008-10-25 100000,14889.0
2008-10-25 110000,15079.0
2008-10-25 120000,14955.0
2008-10-25 130000,14727.0
2008-10-25 140000,14534.0
2008-10-25 150000,14322.0
2008-10-25 160000,14174.0
2008-10-25 170000,14100.0
2008-10-25 180000,14193.0
2008-10-25 190000,14467.0
2008-10-25 200000,15172.0
2008-10-25 210000,15085.0
2008-10-25 220000,14913.0
2008-10-25 230000,14401.0
2008-10-26 000000,13761.0
2008-10-24 010000,14005.0
2008-10-24 020000,13601.0
2008-10-24 030000,13387.0
2008-10-24 040000,13418.0
2008-10-24 050000,13567.0
2008-10-24 060000,14396.0
2008-10-24 070000,15897.0
2008-10-24 080000,16846.0
2008-10-24 090000,16782.0
2008-10-24 100000,16771.0
2008-10-24 110000,16857.0
2008-10-24 120000,16710.0
2008-10-24 130000,16494.0
2008-10-24 140000,16339.0
2008-10-24 150000,16177.0
2008-10-24 160000,16055.0
2008-10-24 170000,16175.0
2008-10-24 180000,16349.0
2008-10-24 190000,16561.0
2008-10-24 200000,16628.0
2008-10-24 210000,16338.0
2008-10-24 220000,15984.0
2008-10-24 230000,15250.0
2008-10-25 000000,14270.0
2008-10-23 010000,14862.0
2008-10-23 020000,14617.0
2008-10-23 030000,14540.0
2008-10-23 040000,14552.0
2008-10-23 050000,14880.0
2008-10-23 060000,15913.0
2008-10-23 070000,17459.0
2008-10-23 080000,18478.0
2008-10-23 090000,18276.0
2008-10-23 100000,17913.0
2008-10-23 110000,17427.0
2008-10-23 120000,16904.0
2008-10-23 130000,16654.0
2008-10-23 140000,16390.0
2008-10-23 150000,16078.0
2008-10-23 160000,15715.0
2008-10-23 170000,15620.0
2008-10-23 180000,15625.0
2008-10-23 190000,16037.0
2008-10-23 200000,16904.0
2008-10-23 210000,16868.0
2008-10-23 220000,16437.0
2008-10-23 230000,15628.0
2008-10-24 000000,14655.0
2008-10-22 010000,14516.0
2008-10-22 020000,14315.0
2008-10-22 030000,14218.0
2008-10-22 040000,14287.0
2008-10-22 050000,14537.0
2008-10-22 060000,15524.0
2008-10-22 070000,17301.0
2008-10-22 080000,18232.0
2008-10-22 090000,18079.0
2008-10-22 100000,17674.0
2008-10-22 110000,17240.0
2008-10-22 120000,16735.0
2008-10-22 130000,16461.0
2008-10-22 140000,16159.0
2008-10-22 150000,15847.0
2008-10-22 160000,15514.0
2008-10-22 170000,15549.0
2008-10-22 180000,15573.0
2008-10-22 190000,16105.0
2008-10-22 200000,17039.0
2008-10-22 210000,17161.0
2008-10-22 220000,16875.0
2008-10-22 230000,16157.0
2008-10-23 000000,15350.0
2008-10-21 010000,13810.0
2008-10-21 020000,13557.0
2008-10-21 030000,13342.0
2008-10-21 040000,13300.0
2008-10-21 050000,13648.0
2008-10-21 060000,14507.0
2008-10-21 070000,16023.0
2008-10-21 080000,16927.0
2008-10-21 090000,16823.0
2008-10-21 100000,16706.0
2008-10-21 110000,16598.0
2008-10-21 120000,16380.0
2008-10-21 130000,16209.0
2008-10-21 140000,16176.0
2008-10-21 150000,15960.0
2008-10-21 160000,15706.0
2008-10-21 170000,15606.0
2008-10-21 180000,15653.0
2008-10-21 190000,16065.0
2008-10-21 200000,17052.0
2008-10-21 210000,17084.0
2008-10-21 220000,16745.0
2008-10-21 230000,15934.0
2008-10-22 000000,15089.0
2008-10-20 010000,13498.0
2008-10-20 020000,13283.0
2008-10-20 030000,13304.0
2008-10-20 040000,13411.0
2008-10-20 050000,13829.0
2008-10-20 060000,14906.0
2008-10-20 070000,16705.0
2008-10-20 080000,17854.0
2008-10-20 090000,17768.0
2008-10-20 100000,17488.0
2008-10-20 110000,17070.0
2008-10-20 120000,16640.0
2008-10-20 130000,16353.0
2008-10-20 140000,25695.0
2008-10-20 150000,15991.0
2008-10-20 160000,15687.0
2008-10-20 170000,15662.0
2008-10-20 180000,15634.0
2008-10-20 190000,15994.0
2008-10-20 200000,16798.0
2008-10-20 210000,16775.0
2008-10-20 220000,16304.0
2008-10-20 230000,15428.0
2008-10-21 000000,14439.0
2008-10-19 010000,12922.0
2008-10-19 020000,12732.0
2008-10-19 030000,12510.0
2008-10-19 040000,12602.0
2008-10-19 050000,12678.0
2008-10-19 060000,12952.0
2008-10-19 070000,13445.0
2008-10-19 080000,14069.0
2008-10-19 090000,14605.0
2008-10-19 100000,14683.0
2008-10-19 110000,14447.0
2008-10-19 120000,14095.0
2008-10-19 130000,13870.0
2008-10-19 140000,13545.0
2008-10-19 150000,13388.0
2008-10-19 160000,13257.0
2008-10-19 170000,13295.0
2008-10-19 180000,13553.0
2008-10-19 190000,14026.0
2008-10-19 200000,15169.0
2008-10-19 210000,15335.0
2008-10-19 220000,14992.0
2008-10-19 230000,14372.0
2008-10-20 000000,13841.0
2008-10-18 010000,12789.0
2008-10-18 020000,12387.0
2008-10-18 030000,12099.0
2008-10-18 040000,12065.0
2008-10-18 050000,12102.0
2008-10-18 060000,12322.0
2008-10-18 070000,12851.0
2008-10-18 080000,13555.0
2008-10-18 090000,14055.0
2008-10-18 100000,14436.0
2008-10-18 110000,14476.0
2008-10-18 120000,14331.0
2008-10-18 130000,14128.0
2008-10-18 140000,13858.0
2008-10-18 150000,13690.0
2008-10-18 160000,13574.0
2008-10-18 170000,13534.0
2008-10-18 180000,13629.0
2008-10-18 190000,13805.0
2008-10-18 200000,14653.0
2008-10-18 210000,14621.0
2008-10-18 220000,14463.0
2008-10-18 230000,13922.0
2008-10-19 000000,13376.0
2008-10-17 010000,12922.0
2008-10-17 020000,12465.0
2008-10-17 030000,12171.0
2008-10-17 040000,12036.0
2008-10-17 050000,12158.0
2008-10-17 060000,12909.0
2008-10-17 070000,14411.0
2008-10-17 080000,15421.0
2008-10-17 090000,15574.0
2008-10-17 100000,15624.0
2008-10-17 110000,15765.0
2008-10-17 120000,15708.0
2008-10-17 130000,15664.0
2008-10-17 140000,15595.0
2008-10-17 150000,15342.0
2008-10-17 160000,15064.0
2008-10-17 170000,14994.0
2008-10-17 180000,14869.0
2008-10-17 190000,15033.0
2008-10-17 200000,15595.0
2008-10-17 210000,15424.0
2008-10-17 220000,15143.0
2008-10-17 230000,14468.0
2008-10-18 000000,13549.0
2008-10-16 010000,13393.0
2008-10-16 020000,12840.0
2008-10-16 030000,12571.0
2008-10-16 040000,12355.0
2008-10-16 050000,12405.0
2008-10-16 060000,13150.0
2008-10-16 070000,14679.0
2008-10-16 080000,15789.0
2008-10-16 090000,15706.0
2008-10-16 100000,15720.0
2008-10-16 110000,15930.0
2008-10-16 120000,15883.0
2008-10-16 130000,15930.0
2008-10-16 140000,16048.0
2008-10-16 150000,15834.0
2008-10-16 160000,15656.0
2008-10-16 170000,15518.0
2008-10-16 180000,15390.0
2008-10-16 190000,15652.0
2008-10-16 200000,16319.0
2008-10-16 210000,16178.0
2008-10-16 220000,15544.0
2008-10-16 230000,14681.0
2008-10-17 000000,13598.0
2008-10-15 010000,13083.0
2008-10-15 020000,12529.0
2008-10-15 030000,12291.0
2008-10-15 040000,12135.0
2008-10-15 050000,12287.0
2008-10-15 060000,13065.0
2008-10-15 070000,14869.0
2008-10-15 080000,15716.0
2008-10-15 090000,15643.0
2008-10-15 100000,15792.0
2008-10-15 110000,16163.0
2008-10-15 120000,16290.0
2008-10-15 130000,16629.0
2008-10-15 140000,16973.0
2008-10-15 150000,17090.0
2008-10-15 160000,17132.0
2008-10-15 170000,17168.0
2008-10-15 180000,17011.0
2008-10-15 190000,16991.0
2008-10-15 200000,17519.0
2008-10-15 210000,17376.0
2008-10-15 220000,16605.0
2008-10-15 230000,15490.0
2008-10-16 000000,14378.0
2008-10-14 010000,13046.0
2008-10-14 020000,12512.0
2008-10-14 030000,12290.0
2008-10-14 040000,12147.0
2008-10-14 050000,12351.0
2008-10-14 060000,13296.0
2008-10-14 070000,14896.0
2008-10-14 080000,16023.0
2008-10-14 090000,15998.0
2008-10-14 100000,16004.0
2008-10-14 110000,16245.0
2008-10-14 120000,16437.0
2008-10-14 130000,16580.0
2008-10-14 140000,16768.0
2008-10-14 150000,16730.0
2008-10-14 160000,16665.0
2008-10-14 170000,16694.0
2008-10-14 180000,16535.0
2008-10-14 190000,16472.0
2008-10-14 200000,17082.0
2008-10-14 210000,17026.0
2008-10-14 220000,16255.0
2008-10-14 230000,15196.0
2008-10-15 000000,14019.0
2008-10-13 010000,12174.0
2008-10-13 020000,11878.0
2008-10-13 030000,11762.0
2008-10-13 040000,11745.0
2008-10-13 050000,11973.0
2008-10-13 060000,12785.0
2008-10-13 070000,14350.0
2008-10-13 080000,15589.0
2008-10-13 090000,15683.0
2008-10-13 100000,15929.0
2008-10-13 110000,16166.0
2008-10-13 120000,16239.0
2008-10-13 130000,16486.0
2008-10-13 140000,16646.0
2008-10-13 150000,16733.0
2008-10-13 160000,16800.0
2008-10-13 170000,16769.0
2008-10-13 180000,16676.0
2008-10-13 190000,16444.0
2008-10-13 200000,17016.0
2008-10-13 210000,16925.0
2008-10-13 220000,16200.0
2008-10-13 230000,14966.0
2008-10-14 000000,13959.0
2008-10-12 010000,11988.0
2008-10-12 020000,11519.0
2008-10-12 030000,11322.0
2008-10-12 040000,11194.0
2008-10-12 050000,11197.0
2008-10-12 060000,11318.0
2008-10-12 070000,11642.0
2008-10-12 080000,12181.0
2008-10-12 090000,12724.0
2008-10-12 100000,13126.0
2008-10-12 110000,13332.0
2008-10-12 120000,13448.0
2008-10-12 130000,13647.0
2008-10-12 140000,13829.0
2008-10-12 150000,13998.0
2008-10-12 160000,14310.0
2008-10-12 170000,14517.0
2008-10-12 180000,14698.0
2008-10-12 190000,14586.0
2008-10-12 200000,15267.0
2008-10-12 210000,15111.0
2008-10-12 220000,14400.0
2008-10-12 230000,13611.0
2008-10-13 000000,12826.0
2008-10-11 010000,12543.0
2008-10-11 020000,12060.0
2008-10-11 030000,11746.0
2008-10-11 040000,11593.0
2008-10-11 050000,11671.0
2008-10-11 060000,11809.0
2008-10-11 070000,12442.0
2008-10-11 080000,13048.0
2008-10-11 090000,13655.0
2008-10-11 100000,14059.0
2008-10-11 110000,14245.0
2008-10-11 120000,14362.0
2008-10-11 130000,14332.0
2008-10-11 140000,14396.0
